SURVYEAR	FIPST	LEAID	TOTD912	EBS912	DRP912	TOTDPL	AFGEB	AFGR	TOTOHC
2009-10	06	0604350	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0604380	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0604440	-3	4879	-3.0	1113	1241	89.7	-2
2009-10	06	0604500	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0604530	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0604560	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0604590	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0604620	-3	1764	-3.0	405	430	94.2	-2
2009-10	06	0604650	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0604740	-3	3469	-3.0	733	711	100.0	-2
2009-10	06	0604800	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0604830	-3	2226	-3.0	570	546	100.0	-2
2009-10	06	0604860	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0604890	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0604950	-3	54	-3.0	19	18	100.0	-2
2009-10	06	0604980	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0605010	-3	79	-3.0	21	26	80.8	-2
2009-10	06	0605040	-4	0	-4.0	38	59	64.4	-2
2009-10	06	0605130	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0605160	-3	713	-3.0	-1	-2	-2.0	-2
2009-10	06	0605190	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0605220	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0605240	-3	611	-3.0	152	186	81.7	-2
2009-10	06	0605250	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0605280	13	175	7.4	44	17	100.0	-2
2009-10	06	0605400	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0605490	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0605520	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0605580	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0605610	-3	3462	-3.0	786	784	100.0	-2
2009-10	06	0605640	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0605670	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0605700	113	193	58.5	8	38	21.1	-2
2009-10	06	0605730	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0605790	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0605820	-3	1932	-3.0	388	-2	-2.0	-2
2009-10	06	0605880	-3	2100	-3.0	501	513	97.7	-2
2009-10	06	0605910	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0605940	-3	846	-3.0	221	-2	-2.0	-2
2009-10	06	0606000	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0606030	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0606060	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0606090	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0606100	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0606270	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0606330	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0606360	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0606390	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0606420	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0606450	418	7054	5.9	1507	1623	92.9	-2
2009-10	06	0606480	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0606510	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0606540	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0606570	-3	120	-3.0	11	147	7.5	-2
2009-10	06	0606580	-3	98	-3.0	19	24	79.2	-2
2009-10	06	0606690	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0606720	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0606750	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0606780	-3	1026	-3.0	227	254	89.4	-2
2009-10	06	0606810	-2	-2	-2.0	-2	652	-2.0	-2
2009-10	06	0606870	-3	1147	-3.0	267	296	90.2	-2
2009-10	06	0606900	-3	3114	-3.0	642	789	81.4	-2
2009-10	06	0606960	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0606990	-3	374	-3.0	87	112	77.7	-2
2009-10	06	0607020	14	275	5.1	61	73	83.6	-2
2009-10	06	0607140	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0607170	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0607200	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0607230	-3	7762	-3.0	1528	-2	-2.0	-2
2009-10	06	0607260	4	76	5.3	14	57	24.6	-2
2009-10	06	0607350	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0607410	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0607440	-3	16811	-3.0	3850	4194	91.8	-2
2009-10	06	0607470	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0607500	-3	3149	-3.0	747	800	93.4	-2
2009-10	06	0607530	-3	743	-3.0	173	175	98.9	-2
2009-10	06	0607560	-3	781	-3.0	181	226	80.1	-2
2009-10	06	0607680	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0607740	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0607770	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0607800	-3	3086	-3.0	787	774	100.0	-2
2009-10	06	0607840	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0607900	95	1742	5.5	398	517	77.0	-2
2009-10	06	0607920	573	6751	8.5	1123	1386	81.0	-2
2009-10	06	0607950	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0607970	177	4222	4.2	808	989	81.7	-2
2009-10	06	0607980	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0608010	-3	4102	-3.0	949	-2	-2.0	-2
2009-10	06	0608070	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0608130	-3	3595	-3.0	769	855	89.9	-2
2009-10	06	0608160	-3	25367	-3.0	5211	-2	-2.0	-2
2009-10	06	0608190	-3	2258	-3.0	539	569	94.7	-2
2009-10	06	0608250	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0608340	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0608370	-3	4258	-3.0	936	1089	86.0	-2
2009-10	06	0608430	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0608460	-3	10779	-3.0	2370	2694	88.0	-2
2009-10	06	0608520	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0608550	44	966	4.6	171	-2	-2.0	-2
2009-10	06	0608580	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0608610	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0608640	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0608700	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0608730	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0608760	-3	2522	-3.0	535	581	92.1	-2
2009-10	06	0608850	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0608880	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0608970	-3	499	-3.0	118	143	82.5	-2
2009-10	06	0609030	-3	11867	-3.0	2472	2952	83.7	-2
2009-10	06	0609070	297	5058	5.9	918	1379	66.6	-2
2009-10	06	0609120	72	1265	5.7	199	334	59.6	-2
2009-10	06	0609240	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0609270	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0609300	7	153	4.6	52	-2	-2.0	-2
2009-10	06	0609330	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0609390	-3	6676	-3.0	1250	1858	67.3	-2
2009-10	06	0609450	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0609480	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0609510	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0609570	22	423	5.2	83	102	81.4	-2
2009-10	06	0609620	607	6683	9.1	950	2252	42.2	-2
2009-10	06	0609640	-3	7716	-3.0	1743	1839	94.8	-2
2009-10	06	0609665	2	35	5.7	4	13	30.8	-2
2009-10	06	0609690	54	1122	4.8	142	217	65.4	-2
2009-10	06	0609780	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0609810	41	406	10.1	232	-2	-2.0	-2
2009-10	06	0609850	-3	16437	-3.0	3731	3914	95.3	-2
2009-10	06	0609870	-3	1193	-3.0	266	268	99.3	-2
2009-10	06	0609940	-3	1980	-3.0	405	529	76.6	-2
2009-10	06	0609990	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0610050	-3	5454	-3.0	1247	1299	96.0	-2
2009-10	06	0610080	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0610230	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0610260	-3	2435	-3.0	509	579	87.9	-2
2009-10	06	0610290	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0610320	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0610350	73	1215	6.0	229	307	74.6	-2
2009-10	06	0610380	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0610440	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0610620	-3	2863	-3.0	679	703	96.6	-2
2009-10	06	0610680	-3	22	-3.0	6	12	50.0	-2
2009-10	06	0610710	215	354	60.7	63	52	100.0	-2
2009-10	06	0610740	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0610770	-3	1143	-3.0	225	309	72.8	-2
2009-10	06	0610860	-3	4522	-3.0	876	-2	-2.0	-2
2009-10	06	0610890	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0610980	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0611010	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0611040	-3	572	-3.0	154	127	100.0	-2
2009-10	06	0611100	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0611110	-3	9217	-3.0	1934	2165	89.3	-2
2009-10	06	0611130	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0611220	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0611280	67	1351	5.0	315	350	90.0	-2
2009-10	06	0611430	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0611460	-3	7996	-3.0	1742	1891	92.1	-2
2009-10	06	0611490	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0611520	-3	1244	-3.0	304	335	90.7	-2
2009-10	06	0611550	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0611610	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0611670	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0611700	6	96	6.3	21	-2	-2.0	-2
2009-10	06	0611730	-3	374	-3.0	88	92	95.7	-2
2009-10	06	0611760	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0611780	-3	337	-3.0	87	-2	-2.0	-2
2009-10	06	0611820	1346	26637	5.1	5278	4357	100.0	-2
2009-10	06	0611850	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0611870	-3	144	-3.0	26	87	29.9	-2
2009-10	06	0611910	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0611940	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0612030	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0612070	-3	7054	-3.0	1617	-2	-2.0	-2
2009-10	06	0612090	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0612120	435	10285	4.2	1938	-2	-2.0	-2
2009-10	06	0612150	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0612180	-3	3427	-3.0	745	902	82.6	-2
2009-10	06	0612210	-3	1259	-3.0	325	294	100.0	-2
2009-10	06	0612330	919	19564	4.7	4212	4771	88.3	-2
2009-10	06	0612360	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0612420	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0612600	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0612630	-3	215	-3.0	53	78	67.9	-2
2009-10	06	0612690	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0612750	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0612810	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0612840	-3	1009	-3.0	254	273	93.0	-2
2009-10	06	0612880	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0612910	-3	9295	-3.0	1950	-2	-2.0	-2
2009-10	06	0612930	-3	363	-3.0	73	74	98.6	-2
2009-10	06	0612960	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0613080	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0613140	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0613170	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0613200	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0613230	-3	1160	-3.0	238	-2	-2.0	-2
2009-10	06	0613290	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0613360	-3	6787	-3.0	1390	1869	74.4	-2
2009-10	06	0613470	16	364	4.4	95	109	87.2	-2
2009-10	06	0613500	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0613530	-3	2999	-3.0	694	-2	-2.0	-2
2009-10	06	0613710	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0613740	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0613800	-3	1191	-3.0	252	305	82.6	-2
2009-10	06	0613840	31	728	4.3	176	228	77.2	-2
2009-10	06	0613860	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0613890	-3	5670	-3.0	1228	1510	81.3	-2
2009-10	06	0613920	557	13068	4.3	2559	3231	79.2	-2
2009-10	06	0613980	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0614010	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0614040	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0614070	-3	576	-3.0	103	137	75.2	-2
2009-10	06	0614130	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0614160	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0614190	-3	1130	-3.0	277	-2	-2.0	-2
2009-10	06	0614220	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0614250	-3	736	-3.0	168	181	92.8	-2
2009-10	06	0614340	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0614370	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0614400	-3	9980	-3.0	2227	2503	89.0	-2
2009-10	06	0614430	-3	10263	-3.0	2361	-2	-2.0	-2
2009-10	06	0614490	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0614520	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0614550	1365	23196	5.9	3997	6573	60.8	-2
2009-10	06	0614580	35	252	13.9	29	95	30.5	-2
2009-10	06	0614700	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0614730	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0614760	-3	15048	-3.0	3455	-2	-2.0	-2
2009-10	06	0614790	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0614820	99	2282	4.3	528	-2	-2.0	-2
2009-10	06	0614880	-3	15220	-3.0	3232	3794	85.2	-2
2009-10	06	0614910	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0614940	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0614950	-3	1164	-3.0	264	254	100.0	-2
2009-10	06	0614970	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0615000	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0615090	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0615150	-3	101	-3.0	24	25	96.0	-2
2009-10	06	0615180	-3	3277	-3.0	674	745	90.5	-2
2009-10	06	0615240	-3	9668	-3.0	2252	2498	90.2	-2
2009-10	06	0615270	-3	2515	-3.0	614	637	96.4	-2
2009-10	06	0615390	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0615450	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0615480	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0615510	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0615600	41	598	6.9	166	182	91.2	-2
2009-10	06	0615690	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0615780	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0615810	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0615840	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0615870	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0615990	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0616050	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0616080	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0616110	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0616230	-3	25008	-3.0	4811	-2	-2.0	-2
2009-10	06	0616260	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0616300	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0616320	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0616323	31	548	5.7	116	150	77.3	-2
2009-10	06	0616325	-3	6948	-3.0	1449	1835	79.0	-2
2009-10	06	0616410	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0616440	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0616470	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0616500	-3	3873	-3.0	706	-2	-2.0	-2
2009-10	06	0616530	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0616560	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0616570	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0616620	-3	224	-3.0	69	64	100.0	-2
2009-10	06	0616650	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0616680	156	675	23.1	126	426	29.6	-2
2009-10	06	0616740	426	6079	7.0	1034	1520	68.0	-2
2009-10	06	0616830	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0616860	-3	107	-3.0	-1	-2	-1.0	-2
2009-10	06	0616920	-3	7208	-3.0	1397	1754	79.6	-2
2009-10	06	0617040	70	336	20.8	39	-2	-2.0	-2
2009-10	06	0617160	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0617190	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0617220	-3	743	-3.0	197	201	98.0	-2
2009-10	06	0617340	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0617430	-3	595	-3.0	124	147	84.4	-2
2009-10	06	0617490	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0617520	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0617580	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0617620	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0617640	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0617760	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0617850	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0617880	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0618030	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0618060	-3	16144	-3.0	3496	-2	-2.0	-2
2009-10	06	0618120	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0618160	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0618210	-3	979	-3.0	200	274	73.0	-2
2009-10	06	0618240	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0618270	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0618390	258	3555	7.3	765	1086	70.4	-2
2009-10	06	0618510	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0618660	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0618690	3	50	6.0	4	27	14.8	-2
2009-10	06	0618730	-3	111	-3.0	-1	87	-1.0	-2
2009-10	06	0618780	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0618810	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0618840	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0618870	48	295	16.3	28	275	10.2	-2
2009-10	06	0618930	-3	5134	-3.0	1100	-2	-2.0	-2
2009-10	06	0618990	27	561	4.8	121	150	80.7	-2
2009-10	06	0619050	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0619110	-3	173	-3.0	41	314	13.1	-2
2009-10	06	0619140	82	801	10.2	186	190	97.9	-2
2009-10	06	0619170	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0619200	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0619230	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0619260	-3	6499	-3.0	1245	1572	79.2	-2
2009-10	06	0619320	-3	566	-3.0	117	147	79.6	-2
2009-10	06	0619380	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0619410	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0619440	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0619490	-3	1239	-3.0	211	310	68.1	-2
2009-10	06	0619540	-3	37928	-3.0	7540	-2	-2.0	-2
2009-10	06	0619590	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0619620	-3	88	-3.0	15	74	20.3	-2
2009-10	06	0619650	111	2075	5.3	363	-2	-2.0	-2
2009-10	06	0619680	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0619700	-3	3106	-3.0	588	780	75.4	-2
2009-10	06	0619740	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0619770	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0619800	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0619830	-3	1196	-3.0	272	-2	-2.0	-2
2009-10	06	0619860	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0619890	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0619920	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0619950	-3	291	-3.0	60	95	63.2	-2
2009-10	06	0619980	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0620010	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0620040	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0620070	-3	975	-3.0	164	261	62.8	-2
2009-10	06	0620130	-3	1473	-3.0	378	374	100.0	-2
2009-10	06	0620160	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0620190	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0620220	-3	99	-3.0	23	30	76.7	-2
2009-10	06	0620250	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0620310	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0620370	-3	1038	-3.0	251	259	96.9	-2
2009-10	06	0620430	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0620460	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0620490	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0620520	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0620610	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0620640	-3	1324	-3.0	301	346	87.0	-2
2009-10	06	0620670	-3	520	-3.0	115	155	74.2	-2
2009-10	06	0620700	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0620730	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0620760	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0620790	224	801	28.0	178	218	81.7	-2
2009-10	06	0620820	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0620850	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0620880	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0620910	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0621000	-3	4208	-3.0	1027	1102	93.2	-2
2009-10	06	0621060	-3	1099	-3.0	221	-2	-2.0	-2
2009-10	06	0621090	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0621150	12	202	5.9	41	59	69.5	-2
2009-10	06	0621180	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0621210	-1	474	-1.0	65	309	21.0	-2
2009-10	06	0621240	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0621270	-3	569	-3.0	151	-2	-2.0	-2
2009-10	06	0621330	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0621360	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0621400	-3	2227	-3.0	464	-2	-2.0	-2
2009-10	06	0621420	-3	1124	-3.0	216	445	48.5	-2
2009-10	06	0621450	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0621480	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0621540	45	259	17.4	17	39	43.6	-2
2009-10	06	0621570	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0621600	-3	7258	-3.0	1421	-2	-2.0	-2
2009-10	06	0621660	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0621690	-3	2809	-3.0	572	771	74.2	-2
2009-10	06	0621810	-3	829	-3.0	196	226	86.7	-2
2009-10	06	0621870	78	1145	6.8	250	308	81.2	-2
2009-10	06	0621900	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0621930	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0621960	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0621990	-3	134	-3.0	26	90	28.9	-2
2009-10	06	0622050	-3	587	-3.0	112	156	71.8	-2
2009-10	06	0622110	-3	4639	-3.0	1041	1159	89.8	-2
2009-10	06	0622170	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0622230	485	9366	5.2	1645	2434	67.6	-2
2009-10	06	0622320	18	115	15.7	19	26	73.1	-2
2009-10	06	0622350	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0622380	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0622410	-3	3148	-3.0	658	880	74.8	-2
2009-10	06	0622440	-3	131	-3.0	37	35	100.0	-2
2009-10	06	0622500	1224	27939	4.4	5496	7432	74.0	-2
2009-10	06	0622560	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0622590	-3	3383	-3.0	780	793	98.4	-2
2009-10	06	0622620	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0622650	-2	-2	-2.0	-2	-2	-2.0	-2
2009-10	06	0622710	13710	206319	6.6	35457	59395	59.7	-2
2009-10	06	0622740	-3	2619	-3.0	583	672	86.8	-2
2009-10	06	0622800	-3	3163	-3.0	822	-2	-2.0	-2
2009-10	06	0622830	-2	-2	-2.0	-2	-2	-2.0	-2
